name,type,address,atoll,contact,email,google_maps_url,page
Sh. Funadhoo Atoll Hospital,Hospital Grade 2,"Sh. Funadhoo Atoll Hospital, Sh.",Sh.,3328887,[email protected],https://www.google.com/maps/search/?api=1&query=Sh.%20Funadhoo%20Atoll%20Hospital%2C%20Sh.%2C%20Maldives,33
Sh. Goidhoo Health Centre,Health Centre Grade 1,"Sh. Goidhoo Health Centre, Sh.",Sh.,3328887,[email protected],https://www.google.com/maps/search/?api=1&query=Sh.%20Goidhoo%20Health%20Centre%2C%20Sh.%2C%20Maldives,33
Sh. Kanditheem Health Centre,Health Centre Grade 2,"Sh. Kanditheem Health Centre, Sh.",Sh.,3328887,[email protected],https://www.google.com/maps/search/?api=1&query=Sh.%20Kanditheem%20Health%20Centre%2C%20Sh.%2C%20Maldives,33
Sh. Komandoo Health Centre,Health Centre Grade 3,"Sh. Komandoo Health Centre, Sh.",Sh.,3328887,[email protected],https://www.google.com/maps/search/?api=1&query=Sh.%20Komandoo%20Health%20Centre%2C%20Sh.%2C%20Maldives,33
Sh. Lhaimagu Health Centre,Health Centre Grade 1,"Sh. Lhaimagu Health Centre, Sh.",Sh.,3328887,[email protected],https://www.google.com/maps/search/?api=1&query=Sh.%20Lhaimagu%20Health%20Centre%2C%20Sh.%2C%20Maldives,33
Sh. Maaugoodhoo Health Centre,Health Centre Grade 2,"Sh. Maaugoodhoo Health Centre, Sh.",Sh.,3328887,[email protected],https://www.google.com/maps/search/?api=1&query=Sh.%20Maaugoodhoo%20Health%20Centre%2C%20Sh.%2C%20Maldives,33
Sh. Maroshi Health Centre,Health Centre Grade 2,"Sh. Maroshi Health Centre, Sh.",Sh.,3328887,[email protected],https://www.google.com/maps/search/?api=1&query=Sh.%20Maroshi%20Health%20Centre%2C%20Sh.%2C%20Maldives,33
Sh. Milandhoo Health Centre,Health Centre Grade 3,"Sh. Milandhoo Health Centre, Sh.",Sh.,3328887,[email protected],https://www.google.com/maps/search/?api=1&query=Sh.%20Milandhoo%20Health%20Centre%2C%20Sh.%2C%20Maldives,33
Sh. Narudhoo Health Centre,Health Centre Grade 1,"Sh. Narudhoo Health Centre, Sh.",Sh.,3328887,[email protected],https://www.google.com/maps/search/?api=1&query=Sh.%20Narudhoo%20Health%20Centre%2C%20Sh.%2C%20Maldives,33
Sh. Noomara Health Centre,Health Centre Grade 1,"Sh. Noomara Health Centre, Sh.",Sh.,3328887,[email protected],https://www.google.com/maps/search/?api=1&query=Sh.%20Noomara%20Health%20Centre%2C%20Sh.%2C%20Maldives,33
Sha Therapy Dhivehibeys Centre,Traditional Medicine Clinic,"Sha Therapy Dhivehibeys Centre, Sha",Sha,7252022 / 7954904,[email protected],https://www.google.com/maps/search/?api=1&query=Sha%20Therapy%20Dhivehibeys%20Centre%2C%20Sha%2C%20Maldives,33
Shifaa Medical,General Clinic,"Shifaa Medical, Shifaa",Shifaa,7771551,[email protected],https://www.google.com/maps/search/?api=1&query=Shifaa%20Medical%2C%20Shifaa%2C%20Maldives,34
Shuba's Herbal Medicine CenterClosed,Therapeutic Service Clinic,Shuba's Herbal Medicine CenterClosed,,7738424,[email protected],https://www.google.com/maps/search/?api=1&query=Shuba%27s%20Herbal%20Medicine%20CenterClosed%2C%20%2C%20Maldives,34
Shuba's Medical Centre,Complementary Medicine Clinic,Shuba's Medical Centre,,7477576,[email protected],https://www.google.com/maps/search/?api=1&query=Shuba%27s%20Medical%20Centre%2C%20%2C%20Maldives,34
SILVER CARE CLINIC,General Clinic,"SILVER CARE CLINIC, SILVER",SILVER,7799633,[email protected],https://www.google.com/maps/search/?api=1&query=SILVER%20CARE%20CLINIC%2C%20SILVER%2C%20Maldives,34
Siyam World Maldives Clinic,General Clinic,"Siyam World Maldives Clinic, Siyam",Siyam,3023704 / 7234929,[email protected],https://www.google.com/maps/search/?api=1&query=Siyam%20World%20Maldives%20Clinic%2C%20Siyam%2C%20Maldives,34
Smiles Dental Care,Area Specific Clinic,"Smiles Dental Care, Smiles",Smiles,7777792,[email protected],https://www.google.com/maps/search/?api=1&query=Smiles%20Dental%20Care%2C%20Smiles%2C%20Maldives,34
Smiles Dental Care Hulhumale',Area Specific Clinic,"Smiles Dental Care Hulhumale', Smiles",Smiles,7781071,[email protected],https://www.google.com/maps/search/?api=1&query=Smiles%20Dental%20Care%20Hulhumale%27%2C%20Smiles%2C%20Maldives,34
So Caring,General Clinic,"So Caring, So",So,3017201,[email protected],https://www.google.com/maps/search/?api=1&query=So%20Caring%2C%20So%2C%20Maldives,34
SO/ Maldives Clinic,General Clinic,SO/ Maldives Clinic,,7469981,[email protected],https://www.google.com/maps/search/?api=1&query=SO/%20Maldives%20Clinic%2C%20%2C%20Maldives,34
Soneva Fushi Clinic,General Clinic,"Soneva Fushi Clinic, Soneva",Soneva,3017201,[email protected],https://www.google.com/maps/search/?api=1&query=Soneva%20Fushi%20Clinic%2C%20Soneva%2C%20Maldives,34
Soneva Jani Clinic,General Clinic,"Soneva Jani Clinic, Soneva",Soneva,3017201,-,https://www.google.com/maps/search/?api=1&query=Soneva%20Jani%20Clinic%2C%20Soneva%2C%20Maldives,34
Southern Care Clinic,General Clinic,"Southern Care Clinic, Southern",Southern,9991120,[email protected]/[email protected],https://www.google.com/maps/search/?api=1&query=Southern%20Care%20Clinic%2C%20Southern%2C%20Maldives,34
Spectrum Child Development Center,General Clinic,"Spectrum Child Development Center, Spectrum",Spectrum,7779993,[email protected],https://www.google.com/maps/search/?api=1&query=Spectrum%20Child%20Development%20Center%2C%20Spectrum%2C%20Maldives,34
Star Medical,General Clinic,"Star Medical, Star",Star,7777727,[email protected],https://www.google.com/maps/search/?api=1&query=Star%20Medical%2C%20Star%2C%20Maldives,34
Stem CenterClosed,Therapeutic Service Clinic,"Stem CenterClosed, Stem",Stem,7215556,[email protected],https://www.google.com/maps/search/?api=1&query=Stem%20CenterClosed%2C%20Stem%2C%20Maldives,34
Sukoon Clinic,Complementary Medicine Clinic,"Sukoon Clinic, Sukoon",Sukoon,7313260,[email protected],https://www.google.com/maps/search/?api=1&query=Sukoon%20Clinic%2C%20Sukoon%2C%20Maldives,35
Sun Island Medical Centre,General Clinic,"Sun Island Medical Centre, Sun",Sun,3325195,[email protected],https://www.google.com/maps/search/?api=1&query=Sun%20Island%20Medical%20Centre%2C%20Sun%2C%20Maldives,35
Sun Siyam Irufushi Maldives Clinic,General Clinic,"Sun Siyam Irufushi Maldives Clinic, Sun",Sun,3325977 / 7234929,[email protected],https://www.google.com/maps/search/?api=1&query=Sun%20Siyam%20Irufushi%20Maldives%20Clinic%2C%20Sun%2C%20Maldives,35
Sun Siyam Iruveli Maldives Clinic,General Clinic,"Sun Siyam Iruveli Maldives Clinic, Sun",Sun,3325977,[email protected],https://www.google.com/maps/search/?api=1&query=Sun%20Siyam%20Iruveli%20Maldives%20Clinic%2C%20Sun%2C%20Maldives,35
Sun Siyam Olhuveli Maldives Clinic,General Clinic,"Sun Siyam Olhuveli Maldives Clinic, Sun",Sun,3325977,[email protected],https://www.google.com/maps/search/?api=1&query=Sun%20Siyam%20Olhuveli%20Maldives%20Clinic%2C%20Sun%2C%20Maldives,35
Sun Siyam Vilu Reef Maldives Clinic,General Clinic,"Sun Siyam Vilu Reef Maldives Clinic, Sun",Sun,3325977 / 7234929,[email protected],https://www.google.com/maps/search/?api=1&query=Sun%20Siyam%20Vilu%20Reef%20Maldives%20Clinic%2C%20Sun%2C%20Maldives,35
Surgicare Clinic,General Clinic,"Surgicare Clinic, Surgicare",Surgicare,7995767,[email protected],https://www.google.com/maps/search/?api=1&query=Surgicare%20Clinic%2C%20Surgicare%2C%20Maldives,35
Synergy Care,General Clinic,"Synergy Care, Synergy",Synergy,3353535,[email protected],https://www.google.com/maps/search/?api=1&query=Synergy%20Care%2C%20Synergy%2C%20Maldives,35
Taj Exotica Clinic,General Clinic,"Taj Exotica Clinic, Taj",Taj,3322011,[email protected],https://www.google.com/maps/search/?api=1&query=Taj%20Exotica%20Clinic%2C%20Taj%2C%20Maldives,35
Th. Atoll Hospital,Hospital Grade 2,"Th. Atoll Hospital, Thaa Atoll",Thaa Atoll,3328887,[email protected],https://www.google.com/maps/search/?api=1&query=Th.%20Atoll%20Hospital%2C%20Thaa%20Atoll%2C%20Maldives,35
TH. Buruni Health Centre,Health Centre Grade 2,"TH. Buruni Health Centre, TH.",TH.,3328887,[email protected],https://www.google.com/maps/search/?api=1&query=TH.%20Buruni%20Health%20Centre%2C%20TH.%2C%20Maldives,35
TH. Dhiyamigili Health Centre,Health Centre Grade 2,"TH. Dhiyamigili Health Centre, TH.",TH.,3328887,[email protected],https://www.google.com/maps/search/?api=1&query=TH.%20Dhiyamigili%20Health%20Centre%2C%20TH.%2C%20Maldives,35
TH. Gaadhifushi Health Centre,Health Centre Grade 1,"TH. Gaadhifushi Health Centre, TH.",TH.,3328887,[email protected],https://www.google.com/maps/search/?api=1&query=TH.%20Gaadhifushi%20Health%20Centre%2C%20TH.%2C%20Maldives,35
TH. Guraidhoo Health Centre,Health Centre Grade 3,"TH. Guraidhoo Health Centre, TH.",TH.,3328887,[email protected],https://www.google.com/maps/search/?api=1&query=TH.%20Guraidhoo%20Health%20Centre%2C%20TH.%2C%20Maldives,35
TH. Hirilandhoo Health Centre,Health Centre Grade 3,"TH. Hirilandhoo Health Centre, TH.",TH.,3328887,[email protected],https://www.google.com/maps/search/?api=1&query=TH.%20Hirilandhoo%20Health%20Centre%2C%20TH.%2C%20Maldives,35
Th. Kandoodhoo Health Center,Health Centre Grade 1,"Th. Kandoodhoo Health Center, Thaa Atoll",Thaa Atoll,3328887,[email protected],https://www.google.com/maps/search/?api=1&query=Th.%20Kandoodhoo%20Health%20Center%2C%20Thaa%20Atoll%2C%20Maldives,36
TH. Kin'bidhoo health Centre,Health Centre Grade 2,"TH. Kin'bidhoo health Centre, TH.",TH.,3328887,[email protected],https://www.google.com/maps/search/?api=1&query=TH.%20Kin%27bidhoo%20health%20Centre%2C%20TH.%2C%20Maldives,36
Th. Madifushi Health Centre,Health Centre Grade 3,"Th. Madifushi Health Centre, Thaa Atoll",Thaa Atoll,3328887,th.madifushihc@@health.gov.mv,https://www.google.com/maps/search/?api=1&query=Th.%20Madifushi%20Health%20Centre%2C%20Thaa%20Atoll%2C%20Maldives,36
Th. Omadhoo Health Centre,Health Centre Grade 2,"Th. Omadhoo Health Centre, Thaa Atoll",Thaa Atoll,3328887,[email protected],https://www.google.com/maps/search/?api=1&query=Th.%20Omadhoo%20Health%20Centre%2C%20Thaa%20Atoll%2C%20Maldives,36
Th. Thimarafushi Health Centre,Health Centre Grade 3,"Th. Thimarafushi Health Centre, Thaa Atoll",Thaa Atoll,3328887,[email protected],https://www.google.com/maps/search/?api=1&query=Th.%20Thimarafushi%20Health%20Centre%2C%20Thaa%20Atoll%2C%20Maldives,36
TH. Vandhoo Health Centre,Health Centre Grade 1,"TH. Vandhoo Health Centre, TH.",TH.,3328887,[email protected],https://www.google.com/maps/search/?api=1&query=TH.%20Vandhoo%20Health%20Centre%2C%20TH.%2C%20Maldives,36
Th. Villifushi Health Centre,Health Centre Grade 3,"Th. Villifushi Health Centre, Thaa Atoll",Thaa Atoll,3328887,[email protected],https://www.google.com/maps/search/?api=1&query=Th.%20Villifushi%20Health%20Centre%2C%20Thaa%20Atoll%2C%20Maldives,36
Thasalli medical Care,General Clinic,"Thasalli medical Care, Thasalli",Thasalli,3009600,,https://www.google.com/maps/search/?api=1&query=Thasalli%20medical%20Care%2C%20Thasalli%2C%20Maldives,36
The Clinic,General Clinic,"The Clinic, The",The,3334888,,https://www.google.com/maps/search/?api=1&query=The%20Clinic%2C%20The%2C%20Maldives,36
The Clinic at Jumeirah Maldives Olhahali Island,General Clinic,"The Clinic at Jumeirah Maldives Olhahali Island, The",The,7302601,[email protected],https://www.google.com/maps/search/?api=1&query=The%20Clinic%20at%20Jumeirah%20Maldives%20Olhahali%20Island%2C%20The%2C%20Maldives,36
The Clinic At Sirru Fen Fushi,General Clinic,"The Clinic At Sirru Fen Fushi, The",The,7797779,[email protected],https://www.google.com/maps/search/?api=1&query=The%20Clinic%20At%20Sirru%20Fen%20Fushi%2C%20The%2C%20Maldives,36
The Clinic at Summer Island Maldives,General Clinic,"The Clinic at Summer Island Maldives, The",The,7975496,[email protected],https://www.google.com/maps/search/?api=1&query=The%20Clinic%20at%20Summer%20Island%20Maldives%2C%20The%2C%20Maldives,36
The Residence Maldives at Dhigurah Clinic,General Clinic,"The Residence Maldives at Dhigurah Clinic, The",The,6820089 / 7900278,[email protected],https://www.google.com/maps/search/?api=1&query=The%20Residence%20Maldives%20at%20Dhigurah%20Clinic%2C%20The%2C%20Maldives,36
The Residence Maldives at Falhumaafushi Clinic,General Clinic,"The Residence Maldives at Falhumaafushi Clinic, The",The,,[email protected],https://www.google.com/maps/search/?api=1&query=The%20Residence%20Maldives%20at%20Falhumaafushi%20Clinic%2C%20The%2C%20Maldives,36
The Standard Clinic,General Clinic,"The Standard Clinic, The",The,7731865,[email protected],https://www.google.com/maps/search/?api=1&query=The%20Standard%20Clinic%2C%20The%2C%20Maldives,36
Therapy Centre,Therapeutic Service Clinic,"Therapy Centre, Therapy",Therapy,7797974,[email protected],https://www.google.com/maps/search/?api=1&query=Therapy%20Centre%2C%20Therapy%2C%20Maldives,37
Thilamaafushi Clinic,General Clinic,"Thilamaafushi Clinic, Thilamaafushi",Thilamaafushi,7772991,[email protected],https://www.google.com/maps/search/?api=1&query=Thilamaafushi%20Clinic%2C%20Thilamaafushi%2C%20Maldives,37
Thulhagiri Clinic,General Clinic,"Thulhagiri Clinic, Thulhagiri",Thulhagiri,9999991,[email protected],https://www.google.com/maps/search/?api=1&query=Thulhagiri%20Clinic%2C%20Thulhagiri%2C%20Maldives,37
Thundufushi Medical Clinic,General Clinic,"Thundufushi Medical Clinic, Thundufushi",Thundufushi,7776440,[email protected],https://www.google.com/maps/search/?api=1&query=Thundufushi%20Medical%20Clinic%2C%20Thundufushi%2C%20Maldives,37
Tiny Drops Medical Services,General Clinic,"Tiny Drops Medical Services, Tiny",Tiny,7633394,[email protected],https://www.google.com/maps/search/?api=1&query=Tiny%20Drops%20Medical%20Services%2C%20Tiny%2C%20Maldives,37
TotalPhysio,Therapeutic Service Clinic,TotalPhysio,,7779598,[email protected],https://www.google.com/maps/search/?api=1&query=TotalPhysio%2C%20%2C%20Maldives,37
Tree Top Hospital,Tertiary Hospital,"Tree Top Hospital, Tree",Tree,3310681,[email protected],https://www.google.com/maps/search/?api=1&query=Tree%20Top%20Hospital%2C%20Tree%2C%20Maldives,37
True Care medicals,Area Specific Clinic,"True Care medicals, True",True,3302882,[email protected],https://www.google.com/maps/search/?api=1&query=True%20Care%20medicals%2C%20True%2C%20Maldives,37
TTH Clinic,General Clinic,"TTH Clinic, TTH",TTH,479708616,[email protected],https://www.google.com/maps/search/?api=1&query=TTH%20Clinic%2C%20TTH%2C%20Maldives,37
Ungoofaaru Regional Hospital,Hospital Grade 3,"Ungoofaaru Regional Hospital, Ungoofaaru",Ungoofaaru,3328887,[email protected],https://www.google.com/maps/search/?api=1&query=Ungoofaaru%20Regional%20Hospital%2C%20Ungoofaaru%2C%20Maldives,37
Unique Dental,General Clinic,"Unique Dental, Unique",Unique,7785400,[email protected],https://www.google.com/maps/search/?api=1&query=Unique%20Dental%2C%20Unique%2C%20Maldives,37
Uro Medical CareClosed,General Clinic,"Uro Medical CareClosed, Uro",Uro,7774636,[email protected],https://www.google.com/maps/search/?api=1&query=Uro%20Medical%20CareClosed%2C%20Uro%2C%20Maldives,37
V. Atoll Hospital,Hospital Grade 1,"V. Atoll Hospital, Vaavu Atoll",Vaavu Atoll,3328887,[email protected],https://www.google.com/maps/search/?api=1&query=V.%20Atoll%20Hospital%2C%20Vaavu%20Atoll%2C%20Maldives,37
V. Fulidhoo Health Centre,Health Centre Grade 1,"V. Fulidhoo Health Centre, Vaavu Atoll",Vaavu Atoll,3328887,[email protected],https://www.google.com/maps/search/?api=1&query=V.%20Fulidhoo%20Health%20Centre%2C%20Vaavu%20Atoll%2C%20Maldives,37
V. Keyodhoo Health Centre,Health Centre Grade 2,"V. Keyodhoo Health Centre, Vaavu Atoll",Vaavu Atoll,3328887,[email protected],https://www.google.com/maps/search/?api=1&query=V.%20Keyodhoo%20Health%20Centre%2C%20Vaavu%20Atoll%2C%20Maldives,37
V. Rakeedhoo Health Centre,Health Centre Grade 1,"V. Rakeedhoo Health Centre, Vaavu Atoll",Vaavu Atoll,3328887,[email protected],https://www.google.com/maps/search/?api=1&query=V.%20Rakeedhoo%20Health%20Centre%2C%20Vaavu%20Atoll%2C%20Maldives,38
V. Thinadhoo Health Centre,Health Centre Grade 1,"V. Thinadhoo Health Centre, Vaavu Atoll",Vaavu Atoll,3328887,[email protected],https://www.google.com/maps/search/?api=1&query=V.%20Thinadhoo%20Health%20Centre%2C%20Vaavu%20Atoll%2C%20Maldives,38
Vabbinfaru Clinic,General Clinic,"Vabbinfaru Clinic, Vabbinfaru",Vabbinfaru,,,https://www.google.com/maps/search/?api=1&query=Vabbinfaru%20Clinic%2C%20Vabbinfaru%2C%20Maldives,38
Vadoo Clinic,General Clinic,"Vadoo Clinic, Vadoo",Vadoo,3323323,[email protected],https://www.google.com/maps/search/?api=1&query=Vadoo%20Clinic%2C%20Vadoo%2C%20Maldives,38
Valley Dental,Area Specific Clinic,"Valley Dental, Valley",Valley,7761234,[email protected],https://www.google.com/maps/search/?api=1&query=Valley%20Dental%2C%20Valley%2C%20Maldives,38
Varu Medical Centre,General Clinic,"Varu Medical Centre, Varu",Varu,3330906 / 3330907 / 7970385,[email protected],https://www.google.com/maps/search/?api=1&query=Varu%20Medical%20Centre%2C%20Varu%2C%20Maldives,38
VCare Counselling and Psychotherapy Centre,Therapeutic Service Clinic,"VCare Counselling and Psychotherapy Centre, VCare",VCare,3303200,[email protected],https://www.google.com/maps/search/?api=1&query=VCare%20Counselling%20and%20Psychotherapy%20Centre%2C%20VCare%2C%20Maldives,38
Velaa Private Island Clinic,General Clinic,"Velaa Private Island Clinic, Velaa",Velaa,6565000 /7303727,[email protected],https://www.google.com/maps/search/?api=1&query=Velaa%20Private%20Island%20Clinic%2C%20Velaa%2C%20Maldives,38
Velassaru Medical Center,General Clinic,"Velassaru Medical Center, Velassaru",Velassaru,3323080,[email protected],https://www.google.com/maps/search/?api=1&query=Velassaru%20Medical%20Center%2C%20Velassaru%2C%20Maldives,38
Veligandu Clinic,General Clinic,"Veligandu Clinic, Veligandu",Veligandu,6660519,[email protected],https://www.google.com/maps/search/?api=1&query=Veligandu%20Clinic%2C%20Veligandu%2C%20Maldives,38
Verso Medical Centre AlifushiClosed,General Clinic,"Verso Medical Centre AlifushiClosed, Verso",Verso,9536610,[email protected],https://www.google.com/maps/search/?api=1&query=Verso%20Medical%20Centre%20AlifushiClosed%2C%20Verso%2C%20Maldives,38
Villa Biomedicals Laboratory,Diagnostic Service Clinic,"Villa Biomedicals Laboratory, Villa",Villa,3333300 / 7776672,[email protected],https://www.google.com/maps/search/?api=1&query=Villa%20Biomedicals%20Laboratory%2C%20Villa%2C%20Maldives,38
Villimale Hospital,Hospital Grade 1,"Villimale Hospital, Villimale",Villimale,3335335,[email protected],https://www.google.com/maps/search/?api=1&query=Villimale%20Hospital%2C%20Villimale%2C%20Maldives,38
Vision Care Optical and Eye Clinic,Area Specific Clinic,"Vision Care Optical and Eye Clinic, Vision",Vision,7986432,[email protected],https://www.google.com/maps/search/?api=1&query=Vision%20Care%20Optical%20and%20Eye%20Clinic%2C%20Vision%2C%20Maldives,38
Vision Clinic,Area Specific Clinic,"Vision Clinic, Vision",Vision,,[email protected],https://www.google.com/maps/search/?api=1&query=Vision%20Clinic%2C%20Vision%2C%20Maldives,38
Vision Clinic - Hulhumale',Area Specific Clinic,"Vision Clinic - Hulhumale', Vision",Vision,,[email protected],https://www.google.com/maps/search/?api=1&query=Vision%20Clinic%20-%20Hulhumale%27%2C%20Vision%2C%20Maldives,39
Vision Clinic-01,Area Specific Clinic,"Vision Clinic-01, Vision",Vision,,[email protected],https://www.google.com/maps/search/?api=1&query=Vision%20Clinic-01%2C%20Vision%2C%20Maldives,39
Vital Care,General Clinic,"Vital Care, Vital",Vital,7601315 / 9191315,[email protected],https://www.google.com/maps/search/?api=1&query=Vital%20Care%2C%20Vital%2C%20Maldives,39
Vital Care Kulhudhuffushi Anex,Area Specific Clinic,"Vital Care Kulhudhuffushi Anex, Vital",Vital,7601315 / 9191315,[email protected],https://www.google.com/maps/search/?api=1&query=Vital%20Care%20Kulhudhuffushi%20Anex%2C%20Vital%2C%20Maldives,39
VitalCare Dental,Area Specific Clinic,"VitalCare Dental, VitalCare",VitalCare,9694873,[email protected],https://www.google.com/maps/search/?api=1&query=VitalCare%20Dental%2C%20VitalCare%2C%20Maldives,39
"Vitalcare Huvadhoo, Gdh. Thinadhoo",General Clinic,"Vitalcare Huvadhoo, Gdh. Thinadhoo, Vitalcare",Vitalcare,7506157,[email protected],https://www.google.com/maps/search/?api=1&query=Vitalcare%20Huvadhoo%2C%20Gdh.%20Thinadhoo%2C%20Vitalcare%2C%20Maldives,39
Vivadent Dental Centre,General Clinic,"Vivadent Dental Centre, Vivadent",Vivadent,,[email protected],https://www.google.com/maps/search/?api=1&query=Vivadent%20Dental%20Centre%2C%20Vivadent%2C%20Maldives,39
Vommuli Clinic,General Clinic,"Vommuli Clinic, Vommuli",Vommuli,7772351,[email protected],https://www.google.com/maps/search/?api=1&query=Vommuli%20Clinic%2C%20Vommuli%2C%20Maldives,39
WELL CARE MEDICALS,General Clinic,"WELL CARE MEDICALS, WELL",WELL,+960 746-9981,[email protected],https://www.google.com/maps/search/?api=1&query=WELL%20CARE%20MEDICALS%2C%20WELL%2C%20Maldives,39
Wellcare Physiotherapy & Sports Rehabilitation,Therapeutic Service Clinic,"Wellcare Physiotherapy & Sports Rehabilitation, Wellcare",Wellcare,7973575,[email protected],https://www.google.com/maps/search/?api=1&query=Wellcare%20Physiotherapy%20%26%20Sports%20Rehabilitation%2C%20Wellcare%2C%20Maldives,39
WTE Medical Clinic,General Clinic,"WTE Medical Clinic, WTE",WTE,9311779,[email protected],https://www.google.com/maps/search/?api=1&query=WTE%20Medical%20Clinic%2C%20WTE%2C%20Maldives,39
Yoonaanee Faruvaa Clinic,Traditional Medicine Clinic,"Yoonaanee Faruvaa Clinic, Yoonaanee",Yoonaanee,9222020 / 7727713,[email protected],https://www.google.com/maps/search/?api=1&query=Yoonaanee%20Faruvaa%20Clinic%2C%20Yoonaanee%2C%20Maldives,39
You & Me Clinic,General Clinic,"You & Me Clinic, You",You,3016888 / 7915450,[email protected],https://www.google.com/maps/search/?api=1&query=You%20%26%20Me%20Clinic%2C%20You%2C%20Maldives,39
Zulnoor Hijama Care,Traditional Medicine Clinic,"Zulnoor Hijama Care, Zulnoor",Zulnoor,77 444 98,[email protected],https://www.google.com/maps/search/?api=1&query=Zulnoor%20Hijama%20Care%2C%20Zulnoor%2C%20Maldives,39
